age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
33,1.0,162572,13,13,1,1.0,1,1,1,99999,0,40,1.0
21,,228960,10,10,2,,3,1,0,0,0,20,1.0
38,6.0,98360,16,16,1,1.0,1,1,1,0,0,50,1.0
50,1.0,77521,7,7,2,14.0,4,1,0,0,0,40,1.0
32,1.0,158291,9,9,1,2.0,1,1,1,0,0,50,1.0
20,1.0,112847,9,9,2,11.0,3,3,1,0,0,40,1.0
24,1.0,116788,10,10,1,6.0,1,1,1,0,0,40,1.0
21,1.0,185551,9,9,2,5.0,3,1,0,0,0,36,1.0
42,1.0,185267,11,11,1,4.0,1,1,1,0,0,32,1.0
40,5.0,507086,9,9,3,10.0,2,2,0,0,0,32,1.0
18,1.0,240330,8,8,2,6.0,3,1,1,0,0,18,1.0
37,1.0,207066,14,14,1,1.0,1,1,1,0,0,70,1.0
26,3.0,265230,13,13,2,1.0,2,2,0,0,0,40,1.0
18,1.0,260801,9,9,2,9.0,3,1,1,0,0,20,1.0
45,1.0,54038,10,10,1,4.0,5,1,0,0,1902,20,1.0
58,4.0,123329,9,9,2,4.0,2,1,0,0,0,16,1.0
20,5.0,95989,10,10,2,10.0,3,1,0,0,0,40,1.0
38,1.0,186959,13,13,1,1.0,1,1,1,0,0,50,1.0
26,1.0,113587,6,6,3,7.0,3,1,1,0,0,35,1.0
18,1.0,198368,7,7,2,6.0,3,1,1,594,0,10,1.0
41,1.0,328013,14,14,2,1.0,2,2,1,0,0,65,1.0
25,1.0,195994,13,13,2,4.0,2,1,0,0,0,35,1.0
34,1.0,203814,9,9,1,6.0,5,1,0,0,0,35,1.0
64,1.0,110110,7,7,1,7.0,1,2,1,0,0,40,1.0
46,1.0,133616,10,10,3,4.0,4,1,0,0,0,40,1.0
59,1.0,354037,15,15,1,8.0,1,2,1,15024,0,50,1.0
32,1.0,183977,13,13,1,2.0,1,1,1,0,0,55,1.0
42,6.0,191196,13,13,1,3.0,1,1,1,0,1977,60,3.0
32,1.0,219553,7,7,1,2.0,1,1,1,0,0,60,1.0
17,1.0,53367,8,8,2,6.0,6,1,0,0,0,25,1.0
58,1.0,112945,11,11,1,3.0,1,1,1,0,0,40,1.0
36,7.0,51089,13,13,1,4.0,1,1,1,0,0,50,1.0
29,1.0,119052,9,9,2,9.0,2,2,0,0,0,40,1.0
30,1.0,209432,9,9,1,4.0,5,1,0,0,0,40,1.0
40,5.0,351161,14,14,1,10.0,1,1,1,0,0,60,1.0
48,1.0,395368,10,10,3,9.0,6,2,1,0,0,40,1.0
40,1.0,209547,13,13,1,5.0,1,1,1,0,1977,60,1.0
24,3.0,221480,10,10,1,4.0,5,1,0,0,0,40,1.0
40,3.0,165726,11,11,3,3.0,4,1,0,0,0,40,1.0
71,1.0,132057,13,13,1,1.0,1,2,1,9386,0,50,1.0
40,1.0,112247,13,13,2,3.0,2,1,0,0,0,50,1.0
32,1.0,103573,10,10,1,7.0,1,1,1,0,0,40,1.0
31,1.0,210008,9,9,2,5.0,3,1,0,0,0,40,1.0
28,1.0,187397,9,9,2,6.0,6,5,1,0,0,48,2.0
38,1.0,100079,16,16,6,1.0,2,3,1,27828,0,60,12.0
60,1.0,145493,10,10,3,4.0,2,1,0,0,0,40,1.0
21,1.0,451996,9,9,2,5.0,3,1,1,0,0,40,1.0
53,1.0,288216,10,10,6,5.0,2,1,0,0,0,40,1.0
25,1.0,178421,13,13,2,6.0,2,1,0,0,0,20,1.0
42,2.0,24763,13,13,3,2.0,2,1,1,0,0,65,1.0
36,1.0,166549,9,9,1,2.0,1,1,1,0,0,40,1.0
30,1.0,103200,14,14,6,1.0,2,3,0,0,0,40,24.0
21,6.0,265116,10,10,2,3.0,2,1,1,0,0,40,1.0
19,1.0,466458,10,10,2,4.0,3,1,0,0,0,20,1.0
21,1.0,349365,10,10,2,4.0,3,1,0,0,0,15,1.0
28,3.0,133136,14,14,2,1.0,2,1,1,0,0,35,1.0
39,1.0,238415,13,13,1,3.0,1,1,1,0,0,50,1.0
78,,317311,9,9,5,,2,1,1,0,0,40,1.0
41,1.0,406603,9,9,2,6.0,2,1,1,0,0,6,25.0
28,1.0,60288,9,9,2,4.0,3,1,0,0,0,40,1.0
39,1.0,225544,8,8,2,9.0,2,1,1,0,0,40,1.0
31,1.0,98639,9,9,2,2.0,4,1,1,0,0,40,1.0
28,1.0,148084,9,9,2,9.0,4,2,0,0,0,40,16.0
25,1.0,167835,11,11,2,1.0,3,1,0,0,0,35,1.0
41,6.0,34987,10,10,1,11.0,1,1,1,0,0,54,1.0
45,1.0,220213,9,9,5,2.0,2,1,0,0,0,40,1.0
47,4.0,72333,9,9,3,4.0,4,3,0,0,0,40,1.0
17,1.0,173740,6,6,2,5.0,2,1,0,0,0,15,1.0
70,1.0,105376,10,10,2,12.0,6,1,1,0,0,40,1.0
49,6.0,218835,15,15,1,1.0,1,1,1,0,0,60,1.0
24,1.0,196280,13,13,2,5.0,2,1,0,0,0,30,1.0
44,1.0,94706,13,13,6,5.0,4,3,1,0,0,40,37.0
47,2.0,333052,13,13,3,3.0,2,1,0,0,0,5,1.0
60,6.0,181196,10,10,1,3.0,1,1,1,0,0,40,1.0
44,2.0,124692,9,9,1,1.0,1,1,1,0,1902,40,1.0
45,7.0,363418,13,13,1,1.0,1,1,1,0,0,40,1.0
46,2.0,142222,10,10,4,3.0,4,1,0,1151,0,60,1.0
38,1.0,215917,10,10,1,5.0,1,3,1,0,0,40,4.0
44,3.0,144778,13,13,1,1.0,1,1,1,0,0,40,1.0
36,5.0,98776,10,10,2,10.0,2,1,1,0,0,30,1.0
44,1.0,83891,13,13,3,4.0,3,3,1,5455,0,40,1.0
45,1.0,428350,9,9,1,7.0,5,1,0,0,1740,40,1.0
41,1.0,220132,9,9,1,3.0,1,1,1,7298,0,40,1.0
49,2.0,182211,9,9,5,11.0,2,1,1,0,0,55,1.0
23,1.0,394612,13,13,2,12.0,3,2,1,0,0,40,1.0
34,1.0,242704,9,9,2,12.0,3,2,1,0,0,40,1.0
37,1.0,127048,10,10,1,4.0,5,1,0,0,0,40,1.0
29,3.0,181282,13,13,3,1.0,2,1,1,0,0,50,1.0
49,6.0,246891,13,13,1,4.0,1,1,1,0,0,40,1.0
32,2.0,114419,11,11,1,2.0,1,1,1,0,0,50,1.0
38,1.0,167882,10,10,5,6.0,6,2,0,0,0,45,22.0
28,4.0,200068,13,13,2,4.0,2,5,0,0,0,40,1.0
67,7.0,65475,9,9,1,12.0,1,1,1,0,0,40,1.0
60,1.0,142922,9,9,1,2.0,1,1,1,0,0,50,1.0
27,1.0,255582,9,9,2,7.0,2,1,0,0,0,40,1.0
37,1.0,356824,9,9,4,12.0,4,1,0,0,0,40,1.0
28,,168524,9,9,1,,3,1,0,0,0,38,1.0
35,1.0,290498,1,1,1,2.0,1,1,1,0,0,38,2.0
47,1.0,74305,13,13,3,2.0,2,1,1,0,0,40,1.0
66,1.0,117746,13,13,1,5.0,1,1,1,0,0,50,1.0
42,3.0,193537,4,4,6,6.0,2,1,0,0,0,35,6.0
57,2.0,225334,15,15,1,5.0,5,1,0,15024,0,35,1.0
40,1.0,244945,9,9,1,2.0,1,1,1,0,0,40,1.0
36,1.0,240755,5,5,1,9.0,1,1,1,0,0,60,1.0
38,3.0,421446,13,13,1,3.0,1,2,1,0,0,50,1.0
27,1.0,297457,9,9,2,4.0,3,2,1,0,0,40,1.0
34,1.0,30497,13,13,1,3.0,1,1,1,15024,0,60,1.0
48,1.0,325372,2,2,1,7.0,1,1,1,0,0,40,23.0
42,1.0,70055,9,9,1,9.0,1,1,1,0,0,40,1.0
42,4.0,109462,13,13,3,4.0,4,2,0,2977,0,40,1.0
45,1.0,175925,13,13,3,7.0,2,1,1,0,0,40,1.0
19,1.0,365871,10,10,2,8.0,3,1,1,0,0,32,1.0
29,1.0,168479,14,14,2,5.0,2,1,1,0,0,40,1.0
17,1.0,58037,6,6,2,6.0,3,1,1,0,0,40,1.0
31,1.0,226756,9,9,2,4.0,3,2,1,0,0,40,1.0
22,1.0,38444,13,13,2,1.0,2,1,0,0,0,10,1.0
23,3.0,456665,9,9,2,6.0,3,2,1,0,0,40,1.0
41,1.0,152629,10,10,1,12.0,1,1,1,0,0,40,1.0
45,5.0,51164,10,10,1,10.0,5,2,0,0,0,40,1.0
58,1.0,27385,9,9,1,3.0,1,1,1,0,0,60,1.0
55,1.0,110871,13,13,1,5.0,1,1,1,0,0,40,1.0
63,2.0,217715,3,3,2,5.0,2,1,0,0,0,3,1.0
37,1.0,225504,14,14,2,5.0,2,1,1,0,0,50,1.0
69,7.0,47341,14,14,3,1.0,2,1,0,0,0,5,1.0
41,1.0,233130,10,10,1,2.0,1,1,1,0,0,40,1.0
24,1.0,196678,1,1,2,7.0,3,1,0,0,0,30,1.0
18,,221312,10,10,2,,6,1,1,0,0,40,1.0
39,3.0,203482,14,14,1,1.0,1,1,1,7298,0,40,1.0
41,3.0,33068,14,14,3,1.0,2,1,1,0,1974,40,1.0
46,1.0,215943,9,9,3,1.0,4,1,0,0,0,40,1.0
28,1.0,249870,15,15,2,1.0,2,2,1,0,0,50,1.0
30,1.0,154120,13,13,1,3.0,1,1,1,0,1977,60,1.0
32,3.0,127651,9,9,1,2.0,1,1,1,0,0,40,1.0
28,1.0,79702,10,10,2,4.0,6,2,1,0,0,40,1.0
52,1.0,54933,14,14,3,1.0,3,1,0,0,0,40,1.0
19,5.0,32477,10,10,2,10.0,3,1,1,0,0,25,1.0
23,4.0,71996,13,13,2,4.0,3,3,0,0,0,52,1.0
21,1.0,187513,11,11,2,2.0,4,1,1,0,0,40,1.0
29,1.0,244721,13,13,2,2.0,2,1,1,0,0,40,1.0
47,1.0,176319,9,9,1,5.0,3,1,0,0,0,38,1.0
35,1.0,234271,10,10,3,4.0,2,1,0,0,0,40,1.0
29,1.0,35032,10,10,1,9.0,1,1,1,0,0,60,1.0
62,1.0,161460,13,13,2,11.0,2,1,1,0,0,30,1.0
24,1.0,187717,13,13,2,4.0,3,1,0,0,0,40,1.0
40,1.0,70645,1,1,2,6.0,2,1,0,0,0,20,1.0
22,1.0,216181,7,7,2,2.0,3,1,1,0,0,45,1.0
33,1.0,90668,9,9,2,4.0,2,1,0,0,0,40,1.0
29,1.0,119170,10,10,4,12.0,4,1,0,0,0,40,1.0
26,1.0,483822,4,4,2,9.0,4,1,1,0,0,40,18.0
45,2.0,118081,10,10,1,6.0,1,1,1,3103,0,42,1.0
63,1.0,164435,10,10,1,1.0,1,1,1,0,0,50,1.0
20,1.0,266015,10,10,2,5.0,3,2,1,0,0,44,1.0
39,1.0,28572,9,9,2,9.0,3,1,1,0,0,48,1.0
26,1.0,265781,13,13,2,3.0,2,1,1,0,0,60,1.0
41,1.0,227890,10,10,3,2.0,2,1,1,0,0,46,1.0
74,2.0,119129,9,9,1,5.0,1,1,1,0,2149,20,1.0
29,1.0,433624,10,10,2,4.0,2,1,0,0,0,40,1.0
42,4.0,121265,14,14,3,1.0,2,1,1,0,0,40,1.0
51,1.0,173291,9,9,3,6.0,2,1,0,0,0,40,1.0
55,1.0,27227,10,10,1,6.0,1,1,1,0,1977,35,1.0
17,6.0,254859,7,7,2,1.0,3,1,1,0,0,20,1.0
40,1.0,373050,8,8,1,6.0,1,1,1,0,0,40,3.0
19,1.0,125010,9,9,2,11.0,3,1,1,0,0,45,1.0
41,3.0,195258,10,10,1,13.0,1,1,1,0,0,40,1.0
19,1.0,318061,10,10,2,7.0,2,1,0,0,0,80,1.0
41,1.0,180138,13,13,1,3.0,1,1,1,0,0,50,25.0
21,8.0,232719,9,9,2,2.0,3,2,1,0,0,40,1.0
19,,191140,10,10,2,,3,1,1,0,0,20,1.0
29,1.0,198997,9,9,1,4.0,5,1,0,0,0,20,1.0
47,1.0,189680,4,4,1,2.0,1,1,1,0,0,40,15.0
51,1.0,335997,9,9,1,3.0,1,1,1,4386,0,55,1.0
37,3.0,203628,9,9,1,13.0,1,1,1,0,0,54,1.0
30,1.0,232356,13,13,1,3.0,1,1,1,0,0,40,1.0
67,1.0,180539,9,9,1,5.0,1,1,1,0,0,10,1.0
45,1.0,98475,13,13,3,3.0,2,1,1,0,0,45,1.0
47,1.0,102569,13,13,1,4.0,1,1,1,0,0,40,1.0
20,1.0,41356,10,10,2,4.0,2,1,0,0,0,25,1.0
30,2.0,146161,9,9,1,3.0,1,1,1,0,1887,50,1.0
37,2.0,119929,9,9,1,2.0,1,1,1,0,0,40,1.0
35,6.0,99146,11,11,1,2.0,1,1,1,0,0,55,1.0
59,1.0,157303,10,10,3,1.0,2,1,0,0,0,48,1.0
25,5.0,219897,14,14,2,10.0,2,1,0,0,0,35,7.0
24,1.0,165054,11,11,2,2.0,2,1,1,0,0,45,1.0
22,1.0,190968,10,10,1,2.0,1,1,1,2407,0,40,1.0
30,4.0,714597,10,10,2,13.0,2,2,1,0,0,45,1.0
31,1.0,308812,14,14,3,3.0,2,1,0,0,0,40,1.0
46,1.0,192208,6,6,1,2.0,1,1,1,0,0,45,1.0
63,5.0,231777,14,14,1,10.0,1,1,1,0,0,30,1.0
17,1.0,191260,7,7,2,6.0,3,1,1,594,0,10,1.0
45,1.0,243631,16,16,1,1.0,1,3,1,0,0,45,12.0
21,1.0,110677,10,10,1,6.0,6,1,0,0,0,30,1.0
64,6.0,487751,13,13,1,3.0,1,1,1,0,0,50,1.0
27,1.0,169117,9,9,1,4.0,5,2,0,0,1887,40,1.0
19,1.0,181652,10,10,2,4.0,3,1,0,0,0,24,1.0
59,1.0,226922,9,9,3,5.0,4,1,0,0,1762,30,1.0
26,,138685,10,10,2,,3,1,1,0,0,40,1.0
26,1.0,108822,9,9,2,8.0,4,1,1,0,0,40,1.0
42,6.0,50122,9,9,1,5.0,1,1,1,0,0,60,1.0
65,2.0,144822,5,5,1,2.0,1,1,1,0,0,45,1.0
22,4.0,186569,13,13,2,1.0,3,1,0,0,0,12,1.0
41,1.0,202168,10,10,1,3.0,1,1,1,0,0,60,1.0
53,1.0,177063,10,10,1,5.0,1,1,1,0,0,45,1.0
38,,242221,9,9,2,,4,2,0,0,0,38,1.0
33,1.0,162930,13,13,1,1.0,1,1,1,0,0,50,15.0
23,4.0,61743,3,3,2,8.0,2,1,1,0,0,35,1.0
49,1.0,48120,9,9,2,8.0,4,2,0,1506,0,40,1.0
59,1.0,81973,14,14,1,3.0,1,3,1,0,0,40,1.0
28,1.0,180313,13,13,2,4.0,2,1,0,0,0,40,1.0
33,1.0,156602,13,13,2,5.0,3,1,1,3325,0,43,1.0
52,1.0,159670,12,12,1,3.0,1,1,1,0,0,40,1.0
47,6.0,212120,9,9,1,2.0,1,1,1,0,0,40,1.0
30,1.0,191385,7,7,1,7.0,1,1,1,0,0,40,1.0
44,2.0,180096,14,14,3,3.0,2,1,1,0,0,20,1.0
22,4.0,149342,10,10,2,9.0,3,1,1,0,0,35,1.0
53,1.0,137192,13,13,3,3.0,4,3,1,0,0,50,1.0
24,1.0,170070,12,12,3,6.0,3,1,0,0,0,30,1.0
31,1.0,208881,9,9,1,2.0,1,1,1,0,0,50,1.0
23,1.0,201145,9,9,2,2.0,2,1,1,0,0,65,1.0
27,,294642,9,9,4,,4,2,0,0,0,40,1.0
27,1.0,189530,10,10,2,5.0,3,1,1,0,0,35,1.0
51,1.0,245356,10,10,1,3.0,1,1,1,7298,0,55,1.0
48,1.0,265192,9,9,1,2.0,1,1,1,0,0,45,1.0
34,6.0,156192,10,10,1,3.0,1,1,1,0,0,45,1.0
53,1.0,123092,9,9,5,7.0,2,1,0,0,0,40,1.0
47,2.0,178319,15,15,1,1.0,1,1,1,0,1902,42,1.0
44,3.0,210527,10,10,2,6.0,4,2,0,0,0,40,1.0
60,2.0,218085,9,9,1,6.0,5,2,0,0,0,50,1.0
33,1.0,58305,11,11,1,2.0,1,1,1,0,0,40,1.0
31,1.0,90668,6,6,2,6.0,2,1,0,0,0,40,1.0
53,1.0,208570,9,9,1,5.0,5,1,0,0,0,26,1.0
56,1.0,202220,10,10,4,12.0,4,2,0,0,0,38,1.0
19,1.0,305834,9,9,2,6.0,2,1,0,0,0,40,1.0
19,1.0,163015,10,10,2,7.0,3,1,0,0,0,20,1.0
66,1.0,204283,4,4,1,8.0,1,2,1,0,0,40,1.0
47,2.0,53292,12,12,5,1.0,4,1,0,0,0,35,1.0
33,1.0,473133,16,16,1,1.0,1,1,1,15024,0,50,1.0
24,1.0,162958,12,12,2,1.0,2,1,1,0,1980,50,1.0
39,1.0,176279,13,13,3,5.0,2,1,0,0,0,40,1.0
27,1.0,181291,9,9,2,4.0,3,1,0,0,0,35,15.0
44,1.0,176063,13,13,1,3.0,1,1,1,0,0,45,1.0
49,1.0,64216,9,9,3,8.0,2,1,1,0,0,90,1.0
41,1.0,204662,14,14,1,3.0,1,1,1,0,0,45,1.0
40,1.0,205987,15,15,2,3.0,2,1,0,0,0,40,10.0
31,1.0,595000,9,9,2,9.0,6,2,0,0,0,35,1.0
26,1.0,121040,12,12,2,3.0,3,2,0,0,0,40,1.0
21,1.0,57827,9,9,5,2.0,3,1,1,0,0,40,1.0
20,1.0,194630,9,9,2,5.0,2,1,1,0,0,40,1.0
42,1.0,204235,10,10,1,1.0,1,1,1,0,0,40,1.0
29,1.0,194402,14,14,2,3.0,2,3,0,0,0,42,
26,2.0,86646,10,10,1,2.0,1,1,1,0,0,45,1.0
54,2.0,207841,9,9,3,1.0,2,1,1,0,0,20,1.0
31,1.0,217460,9,9,1,8.0,1,1,1,0,0,45,1.0
43,2.0,101534,10,10,1,3.0,1,1,1,0,1902,15,1.0
41,1.0,122626,9,9,3,9.0,4,1,1,0,0,48,1.0
50,2.0,98180,10,10,1,5.0,1,1,1,99999,0,45,1.0
22,1.0,168187,10,10,2,6.0,4,1,0,0,0,50,1.0
20,1.0,206215,9,9,2,4.0,3,1,0,0,0,40,1.0
44,1.0,76487,9,9,1,8.0,1,1,1,0,0,40,1.0
33,7.0,188246,9,9,1,2.0,1,1,1,0,0,40,1.0
55,1.0,376548,9,9,1,13.0,1,1,1,0,0,40,1.0
42,1.0,211517,7,7,1,7.0,1,1,1,0,0,40,1.0
51,1.0,138852,6,6,1,2.0,1,1,1,0,0,50,1.0
40,1.0,180032,14,14,2,1.0,2,1,0,0,1669,40,1.0
51,2.0,123011,9,9,3,2.0,3,1,1,0,0,40,1.0
32,1.0,211699,12,12,1,3.0,5,1,0,0,1485,40,1.0
44,1.0,98211,13,13,1,8.0,1,1,1,0,0,55,1.0
50,1.0,206862,14,14,1,3.0,1,1,1,0,0,65,1.0
21,1.0,33884,10,10,2,4.0,2,1,0,0,0,40,1.0
40,1.0,168071,9,9,2,2.0,3,1,1,0,0,28,1.0
24,3.0,117023,13,13,2,1.0,3,1,0,0,0,40,1.0
32,,913447,9,9,3,,2,2,0,0,0,40,1.0
66,2.0,174788,10,10,2,5.0,2,1,0,0,0,20,1.0
23,1.0,151888,9,9,3,2.0,2,1,1,4650,0,50,31.0
50,1.0,231495,9,9,1,6.0,1,1,1,0,0,40,1.0
44,1.0,79864,14,14,4,3.0,4,1,0,0,0,20,1.0
67,1.0,92943,9,9,5,4.0,4,1,0,0,0,21,1.0
43,1.0,117627,10,10,3,3.0,2,2,0,0,0,40,1.0
45,1.0,121676,10,10,1,1.0,5,1,0,0,0,36,1.0
40,1.0,117917,9,9,1,1.0,1,4,1,0,0,50,1.0
59,1.0,180645,9,9,3,4.0,2,1,0,0,0,40,1.0
23,1.0,352606,9,9,3,14.0,4,1,0,0,0,40,1.0
31,1.0,251659,10,10,1,6.0,1,3,1,0,1485,55,3.0
67,1.0,165082,9,9,2,4.0,2,1,0,0,0,38,1.0
45,1.0,168262,14,14,3,1.0,2,1,1,0,0,40,1.0
37,1.0,281012,9,9,1,2.0,5,3,0,0,0,40,12.0
46,5.0,177305,11,11,1,10.0,5,2,0,0,0,35,1.0
26,1.0,161007,9,9,2,2.0,3,1,1,0,0,40,1.0
42,1.0,208875,10,10,1,3.0,5,1,0,0,0,40,8.0
29,4.0,147256,12,12,2,1.0,2,2,1,0,0,40,1.0
56,1.0,314149,16,16,1,1.0,1,1,1,0,0,50,1.0
37,1.0,506830,13,13,2,4.0,2,2,0,0,0,40,1.0
62,1.0,197286,8,8,1,11.0,1,1,1,0,0,48,5.0
30,1.0,57651,9,9,2,4.0,4,1,1,0,2001,42,1.0
27,4.0,271328,13,13,2,1.0,2,1,1,0,0,60,1.0
24,1.0,172594,13,13,2,4.0,3,1,0,0,0,40,1.0
41,1.0,204046,9,9,1,2.0,1,1,1,0,0,40,1.0
38,1.0,161141,10,10,1,12.0,1,1,1,0,0,45,1.0
23,1.0,283796,8,8,2,7.0,6,1,1,0,0,30,2.0
36,1.0,166549,13,13,3,4.0,2,1,1,0,0,55,1.0
33,3.0,175509,9,9,1,13.0,1,1,1,0,0,40,1.0
19,4.0,176634,9,9,2,4.0,3,1,0,0,0,40,1.0
56,5.0,132930,14,14,2,10.0,2,1,0,0,0,50,1.0
25,2.0,193716,10,10,1,11.0,1,1,1,0,0,50,1.0
48,2.0,317360,13,13,1,1.0,5,1,0,0,0,20,1.0
34,1.0,93169,10,10,3,6.0,4,2,0,0,0,40,1.0
57,,153788,13,13,1,,5,1,0,99999,0,45,1.0
57,2.0,27385,13,13,1,5.0,1,1,1,0,0,10,1.0
49,1.0,41294,10,10,3,4.0,2,1,0,0,0,40,1.0
18,1.0,211413,7,7,2,6.0,3,1,1,0,0,15,1.0
39,4.0,85566,13,13,1,1.0,1,1,1,0,0,40,1.0
60,3.0,119986,9,9,1,6.0,1,1,1,0,0,40,1.0
31,1.0,80511,12,12,3,12.0,2,1,0,0,0,44,1.0
46,1.0,90042,10,10,1,2.0,1,1,1,0,0,40,1.0
47,1.0,248059,10,10,1,6.0,1,1,1,0,0,47,1.0
33,1.0,348592,9,9,2,2.0,2,1,1,0,0,40,1.0
53,1.0,102615,7,7,3,8.0,2,1,1,0,0,40,7.0
37,1.0,111129,11,11,1,2.0,1,1,1,0,0,39,1.0
58,1.0,280309,12,12,1,3.0,1,1,1,5178,0,60,1.0
36,1.0,275653,4,4,6,7.0,4,1,0,2977,0,40,6.0
18,,41385,9,9,1,,1,1,1,4508,0,40,1.0
25,1.0,169679,9,9,1,8.0,1,1,1,0,0,40,1.0
50,1.0,275181,3,3,3,6.0,2,1,1,0,0,37,10.0
23,1.0,278390,10,10,1,5.0,1,1,1,0,0,68,1.0
41,1.0,159549,13,13,1,5.0,1,1,1,0,0,40,1.0
57,1.0,31532,13,13,1,8.0,1,1,1,0,0,40,1.0
22,1.0,240817,9,9,2,5.0,3,1,0,2597,0,40,1.0
20,1.0,54152,10,10,2,4.0,3,1,0,0,0,30,3.0
23,1.0,50953,10,10,2,14.0,3,1,0,0,0,10,1.0
20,1.0,42279,10,10,2,3.0,2,1,0,0,0,40,1.0
33,1.0,202191,10,10,2,4.0,4,2,0,0,0,35,1.0
29,5.0,44921,9,9,1,10.0,5,1,0,0,0,40,1.0
51,1.0,348099,9,9,2,7.0,2,1,0,0,1590,40,1.0
26,3.0,214215,7,7,1,6.0,6,1,1,0,0,50,1.0
24,1.0,216469,9,9,1,7.0,1,1,1,0,1579,50,1.0
26,1.0,318934,6,6,1,9.0,1,1,1,0,0,40,1.0
40,1.0,99604,14,14,1,1.0,5,1,0,15024,0,24,1.0
32,1.0,154950,15,15,2,1.0,2,1,1,0,0,40,1.0
38,1.0,219446,5,5,6,3.0,2,1,1,0,0,54,2.0
25,1.0,207369,10,10,2,3.0,3,1,0,0,0,40,1.0
50,2.0,401118,9,9,1,2.0,1,1,1,99999,0,50,1.0
20,1.0,200421,9,9,2,2.0,2,1,1,0,0,35,1.0
43,1.0,395997,9,9,1,8.0,1,1,1,0,0,55,1.0
45,4.0,53768,14,14,3,3.0,2,1,0,0,0,70,1.0
34,1.0,255693,9,9,1,4.0,5,1,0,0,0,20,1.0
46,3.0,133969,14,14,3,1.0,2,4,1,0,0,40,1.0
52,1.0,108914,9,9,1,5.0,1,1,1,0,0,40,1.0
31,1.0,167319,13,13,1,3.0,1,1,1,0,0,40,1.0
65,2.0,37092,11,11,1,11.0,1,1,1,0,0,25,1.0
55,1.0,104724,16,16,1,1.0,1,1,1,0,0,40,1.0
31,2.0,44503,10,10,1,2.0,1,1,1,0,0,40,1.0
31,1.0,31286,11,11,3,2.0,2,1,1,0,0,40,1.0
28,1.0,192588,9,9,1,7.0,1,1,1,0,0,40,1.0
21,4.0,132247,10,10,2,1.0,3,1,0,0,0,35,1.0
27,1.0,183627,13,13,1,3.0,1,1,1,0,1977,50,1.0
75,5.0,114204,10,10,1,10.0,1,1,1,0,0,13,1.0
49,1.0,149809,1,1,1,6.0,1,1,1,0,0,40,3.0
61,1.0,84587,11,11,1,2.0,1,3,1,0,0,40,1.0
34,1.0,163581,9,9,2,6.0,2,1,1,10520,0,40,6.0
35,1.0,95653,9,9,3,2.0,2,1,1,0,0,56,1.0
47,1.0,101684,9,9,1,2.0,1,1,1,0,0,40,1.0
21,1.0,214399,10,10,2,6.0,3,1,0,0,1721,24,1.0
31,1.0,238816,11,11,1,12.0,1,1,1,0,0,40,1.0
22,,48343,10,10,2,,6,2,0,0,0,40,1.0
60,1.0,181200,8,8,1,4.0,1,1,1,0,0,40,1.0
41,1.0,384508,13,13,1,1.0,1,1,1,0,0,40,1.0
17,1.0,19752,7,7,2,6.0,3,2,0,0,0,25,1.0
40,1.0,208277,10,10,3,4.0,3,1,0,0,0,44,1.0
36,1.0,218689,14,14,1,5.0,1,1,1,0,1977,50,1.0
29,1.0,112754,10,10,2,2.0,3,1,1,0,0,40,1.0
45,1.0,187581,10,10,1,2.0,1,1,1,0,0,40,1.0
46,1.0,145041,13,13,3,7.0,6,1,1,0,2258,50,16.0
32,1.0,153471,9,9,2,11.0,2,1,1,0,0,35,1.0
60,1.0,772919,13,13,1,6.0,1,1,1,0,0,25,1.0
47,1.0,122026,11,11,3,5.0,2,1,1,0,0,50,1.0
43,1.0,193459,7,7,1,9.0,1,1,1,0,0,40,1.0
31,5.0,283531,9,9,3,10.0,4,2,0,0,0,20,1.0
42,3.0,175642,13,13,2,4.0,2,1,0,99999,0,40,1.0
40,1.0,43711,9,9,2,7.0,2,1,1,0,0,45,1.0
19,1.0,120361,9,9,2,9.0,3,2,1,0,0,40,1.0
52,6.0,146574,15,15,1,1.0,1,1,1,0,0,40,1.0
21,1.0,344891,10,10,2,4.0,3,3,1,0,0,20,1.0
24,1.0,408585,4,4,1,11.0,3,1,0,0,0,45,2.0
35,1.0,37778,9,9,1,2.0,1,1,1,0,0,50,1.0
34,1.0,117779,10,10,3,4.0,4,1,0,2977,0,65,1.0
25,1.0,256545,10,10,2,6.0,2,1,0,0,0,45,1.0
38,4.0,185180,15,15,1,1.0,1,1,1,7688,0,40,1.0
17,5.0,371316,6,6,2,10.0,3,1,1,0,0,25,1.0
43,1.0,265434,7,7,2,6.0,2,2,1,0,0,40,1.0
19,1.0,544091,9,9,7,4.0,5,1,0,0,0,25,1.0
32,1.0,152940,12,12,2,4.0,3,1,1,0,0,30,1.0
25,1.0,138765,10,10,1,7.0,1,1,1,0,0,40,1.0
25,1.0,177017,9,9,2,5.0,2,1,1,0,1504,37,1.0
22,1.0,316304,10,10,2,11.0,3,1,1,0,0,50,1.0
29,1.0,152951,15,15,1,1.0,1,1,1,0,0,50,7.0
56,2.0,306633,11,11,1,1.0,1,1,1,0,0,40,1.0
27,3.0,116662,9,9,1,7.0,1,1,1,0,0,40,1.0
46,6.0,328216,15,15,1,1.0,1,1,1,0,1902,45,1.0
17,5.0,151141,6,6,2,10.0,3,1,1,0,0,30,1.0
